date,pressure_score,cloudiness_score,weather_condition_score,precipitation_score,snow_score
2020-09-01 00:00:00,0.24061825880046536,-1.6582158932527302,-0.47988451516658276,-0.3928271879821169,0.046790431629042104
2020-09-01 03:00:00,-0.014856166309217636,-1.6582158932527302,-0.42876344926650295,-0.3928271879821169,0.046790431629042104
2020-09-01 06:00:00,0.04292971556082971,-1.3332196050402132,-0.3776423833664232,-0.3928271879821169,0.046790431629042104
2020-09-01 09:00:00,-0.06047659936451817,-1.116555412898535,-0.47988451516658276,-0.3928271879821169,0.046790431629042104
2020-09-01 12:00:00,-0.41631597719586233,-0.17767724695126352,-0.5310055810666625,-0.3928271879821169,0.046790431629042104
2020-09-01 15:00:00,-0.4862673078806565,0.1112083425709739,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-01 18:00:00,-0.20342062293779317,0.9056437137571268,-0.3606020280663966,-0.3928271879821169,0.046790431629042104
2020-09-01 21:00:00,0.07334333759769673,-0.5387842338540603,-0.4458038045665295,-0.3928271879821169,0.046790431629042104
2020-09-02 00:00:00,-0.014856166309217636,0.9056437137571268,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-02 03:00:00,-0.06351796156820487,-0.5387842338540603,-0.42876344926650295,-0.3928271879821169,0.046790431629042104
2020-09-02 06:00:00,0.09463287302350365,-1.6582158932527302,-0.47988451516658276,-0.3928271879821169,0.046790431629042104
2020-09-02 09:00:00,0.3896450067811138,-1.5137730984916116,-0.42876344926650295,-0.3928271879821169,0.046790431629042104
2020-09-02 12:00:00,0.12200513285668398,0.1112083425709739,-0.34356167276637006,-0.3928271879821169,0.046790431629042104
2020-09-02 15:00:00,0.19803918794885153,-0.5387842338540603,-0.47988451516658276,-0.3928271879821169,0.046790431629042104
2020-09-02 18:00:00,0.47784451068802813,-0.3582307404026619,-0.46284415986655614,-0.3928271879821169,0.046790431629042104
2020-09-02 21:00:00,0.468720424076968,0.9056437137571268,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-03 00:00:00,0.40485181779954726,0.9056437137571268,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-03 03:00:00,0.17370829031935792,0.9056437137571268,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-03 06:00:00,0.4018104555958606,0.9056437137571268,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-03 09:00:00,0.47784451068802813,0.327872534712652,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-03 12:00:00,0.21932872337465845,0.327872534712652,-0.41172309396647633,-0.3928271879821169,0.046790431629042104
2020-09-03 15:00:00,0.20412191235622493,-0.033234452190144814,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-03 18:00:00,0.2892800540594526,0.9056437137571268,-0.3606020280663966,-0.3928271879821169,0.046790431629042104
2020-09-03 21:00:00,0.5690853767986292,0.9056437137571268,-0.3606020280663966,-0.3928271879821169,0.046790431629042104
2020-09-04 00:00:00,0.48088587289171486,0.9056437137571268,-0.3606020280663966,-0.3928271879821169,0.046790431629042104
2020-09-04 03:00:00,0.3288177627073797,-0.24989864433182288,-0.34356167276637006,-0.3928271879821169,0.046790431629042104
2020-09-04 06:00:00,0.5082581327248952,0.327872534712652,-0.41172309396647633,-0.3928271879821169,0.046790431629042104
2020-09-04 09:00:00,0.6086230854465563,-0.17767724695126352,-0.46284415986655614,-0.3928271879821169,0.046790431629042104
2020-09-04 12:00:00,0.07030197539401004,-0.9360019194471367,-0.3776423833664232,-0.3928271879821169,0.046790431629042104
2020-09-04 15:00:00,-0.20037926073410647,-1.3332196050402132,-0.42876344926650295,-0.3928271879821169,0.046790431629042104
2020-09-04 18:00:00,-0.21558607175254,-1.5137730984916116,-0.42876344926650295,-0.3928271879821169,0.046790431629042104
2020-09-04 21:00:00,0.0033920069129025785,0.9056437137571268,-0.5310055810666625,-0.3928271879821169,0.046790431629042104
2020-09-05 00:00:00,-0.2338342449746602,-0.7915591246860181,-0.4458038045665295,-0.3928271879821169,0.046790431629042104
2020-09-05 03:00:00,0.05205380217188982,0.7250902203057285,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-05 06:00:00,-0.05135251275345806,0.18342973995153325,2.7066619259383895,-0.3928271879821169,0.046790431629042104
2020-09-05 09:00:00,0.30448686507788614,0.7250902203057285,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-05 12:00:00,0.18891510133779144,0.9056437137571268,-0.41172309396647633,-0.3928271879821169,0.046790431629042104
2020-09-05 15:00:00,0.1280878572640574,0.0028762465001348617,-0.46284415986655614,-0.3928271879821169,0.046790431629042104
2020-09-05 18:00:00,0.4504722508548478,0.5084260281640504,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-05 21:00:00,0.6420780696871101,-0.5387842338540603,-0.4458038045665295,-0.3928271879821169,0.046790431629042104
2020-09-06 00:00:00,0.5021754083175217,-1.5137730984916116,-0.3776423833664232,-0.3928271879821169,0.046790431629042104
2020-09-06 03:00:00,0.1280878572640574,-0.21378794564154321,-0.41172309396647633,-0.3928271879821169,0.046790431629042104
2020-09-06 06:00:00,0.1676255659119845,-0.17767724695126352,-0.46284415986655614,-0.3928271879821169,0.046790431629042104
2020-09-06 09:00:00,0.10679832183825046,-0.3943414390929416,-0.47988451516658276,-0.3928271879821169,0.046790431629042104
2020-09-06 12:00:00,0.036846991153456306,0.9056437137571268,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-06 15:00:00,-0.048311150549771364,0.5084260281640504,-0.41172309396647633,-0.3928271879821169,0.046790431629042104
2020-09-06 18:00:00,0.23757689659677866,0.1112083425709739,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-06 21:00:00,0.45351361305853455,0.1112083425709739,-0.41172309396647633,-0.3928271879821169,0.046790431629042104
2020-09-07 00:00:00,0.38356228237374035,-1.6582158932527302,-0.42876344926650295,-0.3928271879821169,0.046790431629042104
2020-09-07 03:00:00,0.4018104555958606,-1.6582158932527302,-0.42876344926650295,-0.3928271879821169,0.046790431629042104
2020-09-07 06:00:00,0.7728566444456383,-1.5137730984916116,-0.3776423833664232,-0.3928271879821169,0.046790431629042104
2020-09-07 09:00:00,1.0678687782032483,-1.116555412898535,-0.47988451516658276,-0.3928271879821169,0.046790431629042104
2020-09-07 12:00:00,0.6390367074834233,-0.57489493254434,-0.47988451516658276,-0.3928271879821169,0.046790431629042104
2020-09-07 15:00:00,0.6359953452797367,-0.7554484259957384,-0.47988451516658276,-0.3928271879821169,0.046790431629042104
2020-09-07 18:00:00,0.7880634554640717,0.14731904126125356,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-07 21:00:00,0.9583797388705271,0.5084260281640504,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-08 00:00:00,0.8458493373341192,-1.6582158932527302,-0.47988451516658276,-0.3928271879821169,0.046790431629042104
2020-09-08 03:00:00,0.6876985027424106,-1.3332196050402132,-0.3776423833664232,-0.3928271879821169,0.046790431629042104
2020-09-08 06:00:00,0.7698152822419516,0.5084260281640504,-0.3094809621663168,-0.3928271879821169,0.046790431629042104
2020-09-08 09:00:00,0.8306425263156856,0.9056437137571268,-0.3606020280663966,-0.3928271879821169,0.046790431629042104
2020-09-08 12:00:00,0.4413481642437877,0.5084260281640504,-0.3606020280663966,-0.3928271879821169,0.046790431629042104
